0,00776
0,00798
0,00786
0,00781
0,00783
0,00784
0,00775
0,00788
0,00778
0,00785
0,00771
0,00788
0,0471
0,04527
0,04522
0,04432
0,00791
0,00795
0,00778
0,00798
0,00798
0,00785
0,00793
0,00791
0,01266
0,00803
0,27271
0,19456
0,19516
0,19605
0,19432
0,14751
0,3391
0,12687
0,61651
0,68446
0,16891
0,20649
0,62271
0,66594
0,13783
0,03596
0,0205
0,40798
0,53396
0,15672
0,09023
0,22289
0,43959
0,36182
0,14054
0,20952
0,17971
0,16317
0,12832
0,13146
0,09274
0,51747
0,46086
0,0692
0,12594
0,11786
0,27057
1,0318
0,54973
0,14886
0,14022
0,37011
0,08924
0,07846
0,08222
0,43335
0,6252
0,33822
0,19411
0,40612
0,60629
0,43271
0,15737
0,15795
0,09464
0,07208
0,07061
0,07017
0,06971
0,14084
0,14604
0,52264
0,43708
0,04026
0,00761
0,00785
0,04374
0,04614
0,0455
0,04551
0,00778
0,00776
0,0078
0,00775
0,0079
0,00775
0,00798
0,00769
0,00773
0,00792
0,00794
0,0078
0,0078
0,00776
0,00778
0,00766
0,04647
0,04545
0,04661
0,04617
0,00786
0,00789
0,00785
0,00783
0,14228
0,07782
0,06113
0,0613
0,06596
0,28245
0,1653
0,13827
0,13145
0,08769
0,07809
0,41421
0,16673
0,60947
0,55493
0,29268
0,04372
0,04205
0,11147
0,03034
0,2789
0,49179
0,24928
0,35508
0,4872
0,24491
0,06844
0,06867
0,49037
0,23353
0,25855
0,46322
0,31576
0,11923
0,07821
0,35864
0,05136
0,05427
0,21922
0,48178
0,37145
0,14781
0,14708
0,18221
0,30562
0,23127
0,17856
0,54673
0,60658
0,54636
0,42714
0,13149
0,17397
0,18568
0,18254
0,18063
0,14343
0,4414
0,51749
0,27301
0,14341
0,13776
0,12127
0,46697
0,54176
0,2076
0,08815
0,07991
0,0705
0,06954
0,0702
0,02923
0,04625
0,04602
0,04593
0,04768
0,00779
0,00779
0,00784
0,0079
0,00788
0,00785
0,00782
0,00784
0,00779
0,00773
0,00786
0,00794
0,00778
0,00788
0,00788
0,00793
0,04546
0,04573
0,04571
0,04666
0,00786
0,008
0,00799
0,00825
0,15334
0,0462
0,01155
0,0117
0,01032
0,00776
0,00759
0,00776
0,0078
0,00794
0,00783
0,00773
0,04573
0,04443
0,04513
0,0462
0,0078
0,00785
0,00786
0,00791
0,00793
0,00776
0,02289
0,03001
0,03002
0,03079
0,01538
0,00783
0,00778
0,05393
0,05621
0,05447
0,09242
0,04488
0,04437
0,04526
0,00782
0,0078
0,00789
0,04553
0,06581
0,08902
0,33915
0,47044
0,08817
1,0998
1,1476
0,17043
0,10533
0,09145
0,09212
0,15974
0,13248
0,13038
0,59463
0,52798
0,07036
0,36375
0,46478
0,20139
0,06947
0,07195
0,0701
0,00785
0,00792
0,00786
0,00795
0,00794
0,00773
0,00784
0,0079
0,00778
0,04374
0,04513
0,04355
0,04558
0,0078
0,00779
0,00784
0,00789
0,00779
0,00788
0,00786
0,00786
0,00791
0,00789
0,00779
0,00791
0,00787
0,00781
0,00792
0,0079
0,04691
0,05031
0,19128
0,08969
0,01156
0,01177
0,16386
0,24358
0,36971
0,52609
0,27076
0,02386
0,00773
0,00784
0,00782
0,00778
0,00775
0,00786
0,00788
0,00778
0,04537
0,04574
0,04492
0,04564
0,0079
0,00773
0,0078
0,0077
0,02248
0,03024
0,02927
0,0301
0,01503
0,012
0,02007
0,02132
0,02028
0,02002
0,01996
0,02118
0,08455
0,18387
0,11478
0,11695
0,08038
0,5477
0,4732
0,58901
0,65518
0,08589
0,15483
0,3577
0,49159
0,08614
0,08738
0,07481
0,14398
0,50999
0,42342
0,07059
0,14288
0,44881
0,48194
0,37172
0,22131
0,45884
0,46465
0,06667
0,00783
0,00787
0,00786
0,00797
0,0079
0,00779
0,0078
0,00787
0,00782
0,00782
0,00803
0,00794
0,04737
0,04456
0,04555
0,04462
0,00784
0,008
0,00769
0,00774
0,00771
0,0079
0,00782
0,00779
0,0078
0,00789
0,00792
0,00772
0,00784
0,01337
0,15454
0,0497
0,04933
0,0493
0,19522
0,26088
0,07164
0,096
0,02236
0,01978
0,01966
0,01971
0,01969
0,00782
0,00774
0,00791
0,00782
0,00783
0,00794
0,00789
0,00795
0,00793
0,04635
0,04371
0,04404
0,04561
0,03111
0,07919
0,08121
0,08031
0,08006
0,08132
0,08471
0,07921
0,05596
0,00779
0,0223
0,02991
0,05307
0,08181
0,03362
0,00773
0,04659
0,04532
0,04692
0,05425
0,03426
0,48125
0,31041
0,07819
0,27346
0,69378
0,53281
0,10743
0,10943
0,09299
0,32505
0,5195
0,2964
0,55987
0,51757
0,0797
0,49892
0,49555
0,11051
0,04613
