0,0047
0,00467
0,00465
0,00463
0,00472
0,00462
0,00466
0,02402
0,02783
0,02646
0,02038
0,0047
0,02784
0,02589
0,02823
0,02686
0,00469
0,00467
0,00478
0,00477
0,01958
0,01932
0,0275
0,042
0,04193
0,04152
0,14349
0,04977
0,01371
0,00835
0,00736
0,00466
0,0271
0,02707
0,02658
0,02675
0,0047
0,00465
0,02167
0,02722
0,02647
0,02041
0,0046
0,00455
0,00452
0,00467
0,00462
0,00468
0,00466
0,00473
0,0047
0,00482
0,02718
0,03328
0,04883
0,07351
0,52441
0,308
0,07861
0,07674
0,07729
0,07566
0,07768
0,05083
0,05791
0,09124
0,09267
0,09197
0,56734
0,75053
0,74267
0,07336
0,66722
0,59327
0,16729
0,17677
0,15229
0,14214
0,20866
0,1259
0,67173
0,69832
0,08325
0,08106
0,33863
0,69262
0,5063
0,09126
0,04416
0,00478
0,00476
0,00457
0,02662
0,02679
0,02731
0,02743
0,00469
0,00481
0,00469
0,00459
0,01919
0,02756
0,02776
0,02329
0,00464
0,00471
0,00456
0,00479
0,00479
0,00466
0,00464
0,00468
0,0279
0,0266
0,02714
0,0294
0,02688
0,02674
0,0274
0,01317
0,00512
0,19028
0,00853
0,00838
0,01377
0,03784
0,23238
0,06037
0,05787
0,01589
0,00582
0,01744
0,04916
0,04914
0,04757
0,02725
0,00456
0,00463
0,00471
0,00464
0,00471
0,00472
0,0047
0,00473
0,00456
0,0047
0,02941
0,10175
0,09799
0,0974
0,08848
0,34597
0,48593
0,09749
0,08789
0,0628
0,03985
0,03882
0,05218
0,07805
0,11065
0,12708
0,13972
0,14609
0,16343
0,57813
0,75552
0,31699
0,53521
0,33143
0,07881
0,10807
0,12958
0,12919
0,12087
0,68203
0,68277
0,08186
0,14322
0,41363
0,46098
0,28353
0,12594
0,12642
0,1267
0,12813
0,12447
0,12894
0,12484
0,00466
0,00463
0,00456
0,02763
0,0386
0,04957
0,0488
0,02701
0,00628
0,00467
0,00469
0,00463
0,00469
0,00481
0,00465
0,00471
0,00458
0,00466
0,00459
0,00464
0,02518
0,02734
0,02723
0,04598
0,04277
0,04207
0,04185
0,01975
0,00479
0,17412
0,00826
0,00835
0,01839
0,31169
0,06632
0,07871
0,12134
0,04183
0,03852
0,01948
0,0168
0,01638
0,00463
0,02666
0,0266
0,02775
0,02644
0,00472
0,0048
0,00471
0,00463
0,02509
0,08255
0,08554
0,0748
0,06004
0,00475
0,00461
0,00469
0,42695
0,22443
0,0047
0,00469
0,02743
0,02805
0,02703
0,03411
0,06159
0,06783
0,07286
0,08847
0,1011
0,74671
0,74344
0,08121
0,07202
0,03504
0,05188
0,24722
0,75867
0,74353
0,13037
0,56729
0,79555
0,37992
0,18116
0,165
0,1442
0,1462
0,05895
0,03577
0,06499
0,06514
0,06776
0,1163
0,00472
0,00477
0,0112
0,0266
0,02714
0,02719
0,01098
0,00481
0,02786
0,02731
0,02736
0,0275
0,00452
0,00473
0,00471
0,00461
0,00483
0,00469
0,02105
0,02788
0,02741
0,02321
0,00467
0,00469
0,0047
0,00464
0,00471
0,05816
0,0985
0,10088
0,10145
0,19152
0,04341
0,01319
0,03082
0,03487
0,02872
0,01277
0,00486
0,00481
0,00464
0,00475
0,00469
0,00467
0,00468
0,00468
0,0046
0,00473
0,0277
0,04108
0,04828
0,05098
0,02423
0,00474
0,00465
0,00462
0,00482
0,00479
0,45889
0,23895
0,03847
0,04036
0,02372
0,08723
0,00767
0,02715
0,0273
0,05035
0,08804
0,11564
0,10106
0,15071
0,64065
0,85312
0,84456
0,15672
0,62406
0,56206
0,1491
0,10571
0,12171
0,12762
0,12538
0,05722
0,40032
0,49363
0,2078
0,06104
0,72651
0,72304
0,11493
0,11385
0,00959
0,00475
0,00477
0,00624
0,02711
0,02803
0,02727
0,01511
0,00473
0,00459
0,00469
0,00482
0,00471
0,00468
0,00475
0,00481
0,02858
0,0266
0,02724
0,03992
0,02728
0,02752
0,02601
0,00463
0,00464
0,00474
0,00458
0,00469
0,00466
0,00472
0,00915
0,0522
0,234
0,07881
0,07476
0,04568
0,31254
0,20807
0,19183
0,21985
0,32885
0,11503
0,07941
0,08194
0,06386
0,31258
0,31749
0,02631
0,03469
0,05089
0,10171
0,11242
0,06163
0,039
0,4642
0,23759
0,21398
0,54182
0,38429
0,12885
0,11005
0,57062
0,51531
0,08589
0,10243
0,06017
0,18268
0,17908
0,0403
0,02985
0,01225
0,05353
0,54756
0,39662
0,14701
0,14609
0,17261
0,18316
0,33924
0,59236
0,37337
0,09357
0,10799
0,10957
0,45076
0,51278
0,22676
0,10444
0,10533
0,09763
0,10212
0,08956
0,08787
0,26156
0,51723
0,38779
0,13043
0,11541
0,10093
0,06603
0,01963
0,00472
0,00479
0,00465
0,00464
0,00462
0,00468
0,00461
0,00461
0,00463
0,00458
0,00479
0,01182
0,02714
0,0271
0,02705
0,03108
0,02731
0,02834
0,02763
0,00472
0,00468
0,0047
0,00455
0,00982
0,01964
0,01893
0,02017
0,04385
0,22102
0,04575
0,04457
0,02279
0,23489
0,09286
0,09453
0,11453
0,42255
0,27619
0,10618
0,53089
0,33798
0,3634
0,08066
0,10098
0,11212
0,12501
0,1076
0,17176
0,06783
0,0167
0,01655
0,03925
0,33618
0,46419
0,16112
0,0392
0,30851
0,44244
0,05562
0,4953
0,7492
0,04355
0,03446
0,03967
0,17344
0,15909
0,00846
0,2004
0,56111
0,38349
0,09811
0,1077
0,14998
0,61969
0,54587
0,13522
0,1347
0,11069
0,10801
0,09588
0,11821
0,15317
0,13931
0,13573
0,12509
0,54205
0,48931
0,08225
0,15617
0,56748
0,55084
0,14803
0,19834
0,06172
0,04267
0,02689
0,02661
0,02759
0,0264
0,00467
0,00457
0,00474
0,00459
0,00475
0,00749
0,02728
0,02794
0,02712
0,0136
0,00469
0,00471
0,00473
0,00475
0,00473
0,00479
0,02753
0,02658
0,02673
0,02739
0,00467
0,02362
0,04231
0,0421
0,04141
0,02018
0,01938
0,28556
0,42229
0,01972
0,17683
0,01335
0,00844
0,00832
0,00474
0,00474
0,0286
0,04809
0,05002
0,04966
0,01556
0,00461
0,00465
0,00462
0,00454
0,00473
0,00472
0,00478
0,00475
0,00461
0,07914
0,0782
0,08884
0,09725
0,09743
0,10348
0,10285
0,09944
0,02824
0,04128
0,02653
0,02671
0,02741
0,01219
0,00853
0,01942
0,01974
0,01928
0,05724
0,30801
0,87744
0,73998
0,30365
0,12926
0,11142
0,09294
0,11084
0,10292
0,43824
0,54789
0,25776
0,10012
0,08937
0,103
0,35629
0,46052
0,24222
0,06795
0,06717
0,06764
0,00462
0,00472
0,00484
0,00477
0,00466
0,00474
0,0274
0,02712
0,02738
0,04769
0,02658
0,02716
0,01849
0,00474
0,00473
0,00466
0,00476
0,00476
0,00463
0,00458
0,00472
0,00467
0,00466
0,00465
0,01345
0,02667
0,05985
0,06257
0,04388
0,04169
0,01466
0,00991
0,25098
0,07301
0,07518
0,06841
0,19129
0,05317
0,07266
0,09173
0,04224
0,03998
0,03907
0,03257
0,01671
0,00842
0,02714
0,0264
0,02697
0,02707
0,00482
0,00463
0,00467
0,00467
0,00474
0,01969
0,05039
0,05026
0,04922
0,02375
0,01648
0,2776
0,40708
0,08404
0,00468
0,04234
0,084
0,08206
0,08403
0,04646
0,01323
0,08653
0,09192
0,08973
0,15573
0,14177
0,14424
0,15434
0,60173
0,39404
0,15828
0,49871
0,54372
0,28396
0,36152
0,8304
0,5654
0,20297
0,19305
0,17546
0,13637
0,12499
0,12621
0,47051
0,57
0,14887
0,00469
0,00467
0,0046
0,00466
0,0046
0,00464
0,02183
0,02739
0,02634
0,02331
0,02723
0,02762
0,02715
0,02705
0,00471
0,00463
0,00473
0,00476
0,00466
0,00463
0,00471
0,00909
0,02658
0,02751
0,02644
0,01248
0,02026
0,02025
0,01949
0,01964
0,02733
0,21775
0,08071
0,0802
0,05996
0,33714
0,19278
0,05252
0,076
0,03103
0,02532
0,00479
0,00467
0,00472
0,0047
0,00458
0,00475
0,00484
0,00474
0,00478
0,02691
0,02634
0,02946
0,04993
0,02718
0,02653
0,01358
0,0046
0,00457
0,00461
0,01829
0,02598
0,02758
0,46373
0,24515
0,02437
0,03879
0,03873
0,04879
0,05919
0,10722
0,12147
0,09349
0,08075
0,05245
0,05414
0,08023
0,35146
0,99231
0,40147
0,09089
0,08809
0,08874
0,10854
0,16078
0,16471
0,15999
0,15351
0,34163
0,73614
0,57089
0,32079
0,64754
0,52121
0,08683
0,08762
0,07508
0,00467
0,00482
0,01666
0,02654
0,02828
0,02845
0,00463
0,0046
0,00477
0,00471
0,00469
0,00461
0,00469
0,02744
0,02731
0,02659
0,02637
0,00462
0,02773
0,02804
0,02698
0,01683
0,00474
0,00455
0,00469
0,00461
0,02108
0,05515
0,0567
0,05497
0,19644
0,05171
0,00859
0,03959
0,0519
0,06616
0,25758
0,0567
0,00839
0,00832
0,00585
0,00464
0,00459
0,00475
0,00469
0,00471
0,00464
0,00478
0,00458
0,02576
0,02706
0,02735
0,01803
0,02787
0,02756
0,02687
0,02719
0,02651
0,02744
0,03055
0,14011
0,58524
0,13788
0,0689
0,07133
0,02717
0,07611
0,09773
0,08066
0,0758
0,12617
0,12521
0,12587
0,14887
0,09977
0,07915
0,25176
0,49922
0,8058
0,31532
0,20494
0,13081
0,12583
0,11897
0,29305
0,7352
0,49929
0,10055
0,09673
0,08173
0,1169
0,43998
0,51433
0,21616
0,07886
0,05281
0,05067
0,02643
0,02681
0,00923
0,0046
0,00484
0,00468
0,00468
0,00478
0,00476
0,00468
0,00466
0,00466
0,00464
0,00472
0,02165
0,0275
0,04835
0,04294
0,02743
0,02731
0,00473
0,00463
0,00475
0,00475
0,00975
0,02014
0,02021
0,01969
0,1504
0,04686
0,03207
0,03047
0,32951
0,18593
0,01864
0,02306
0,03175
0,028
0,02703
0,02737
0,00479
0,00473
0,00455
0,00463
0,00467
0,02078
0,02729
0,02735
0,02247
0,00466
0,0047
0,00467
0,00465
0,0047
0,00467
0,02788
0,10001
0,10047
0,10144
0,09913
0,08159
0,09734
0,10233
0,08925
0,0235
0,03148
0,03516
0,02658
0,02627
0,35111
0,4818
0,0942
0,724
0,68766
0,15352
0,56142
0,2522
0,19942
0,18725
0,18255
0,53761
0,74801
0,34004
0,14216
0,45088
0,56377
0,27055
0,12565
0,12954
0,12401
0,12245
0,13017
0,12414
0,07532
0,04366
0,01421
0,02834
0,02854
0,02692
0,0259
0,00457
0,00465
0,0047
0,00472
0,00464
0,00469
0,0046
0,01817
0,02623
0,02893
0,0264
0,00465
0,00462
0,00473
0,00466
0,00475
0,02773
0,02693
0,02682
0,02741
0,01994
0,01908
0,02158
0,04236
0,16757
0,08505
0,03351
0,0229
0,04685
0,27086
0,09897
0,09441
0,2162
0,15863
0,16631
0,07458
0,06617
0,701
1,3487
1,0007
0,80017
0,83161
0,73803
0,52139
0,13379
0,3211
0,32357
0,47472
0,66455
0,34281
0,06305
0,52642
0,61258
0,18248
0,33964
0,47904
0,10699
0,06513
0,04007
0,26192
0,51602
0,48635
0,21547
0,07456
0,05986
0,15237
0,27789
0,65101
0,2146
0,30727
0,59924
0,43614
0,16537
0,11883
0,1208
0,1075
0,13026
0,47112
0,57796
0,26438
0,13616
0,11934
0,0848
0,0969
0,09355
0,28291
0,58058
0,38894
0,12741
0,10978
0,10986
0,02316
0,00464
0,00464
0,00461
0,00464
0,02664
0,02736
0,02725
0,02757
0,01315
0,02773
0,02807
0,02732
0,00811
0,00474
0,00473
0,00472
0,00475
0,00473
0,00461
0,00466
0,00466
0,00468
0,00473
0,00473
0,04667
0,10377
0,09713
0,09279
0,0601
0,07402
0,25592
0,08925
0,07133
0,02355
0,22722
0,12325
0,07795
0,02976
0,15017
0,4382
0,0492
0,06035
0,06204
0,04349
0,0551
0,04096
0,07493
0,08964
0,03921
0,05124
0,05295
0,34745
0,6496
0,27734
0,41554
0,25852
0,04002
0,36066
0,46865
0,14724
0,26523
0,44621
0,06008
0,35506
0,5477
0,4921
0,10564
0,04649
0,05982
0,10557
0,57656
0,58444
0,3844
0,13376
0,20291
0,12946
0,11571
0,11774
0,1024
0,11009
0,56916
0,55437
0,14394
0,17698
0,20442
0,12802
0,11766
0,12921
0,10488
0,25788
0,53652
0,35216
0,0695
0,04305
0,00462
0,0047
0,00466
0,0046
0,00471
0,00467
0,00477
0,00948
0,02679
0,0271
0,04908
0,03457
0,02673
0,02741
0,00454
0,00453
0,00464
0,0047
0,00467
0,00459
0,00461
0,0046
0,00465
0,02057
0,02735
0,02716
0,02435
0,00989
0,01984
0,01947
0,04098
0,173
0,06211
0,03055
0,00839
0,15832
0,16811
0,12838
0,11908
0,10401
0,09721
0,10138
0,08508
0,07777
0,00461
0,00459
0,0047
0,00467
0,00473
0,00471
0,02761
0,02697
0,02721
0,02619
0,01899
0,02675
0,02882
0,0999
0,07606
0,0744
0,07607
0,16948
0,577
0,1368
0,07534
0,07972
0,07677
0,07628
0,07564
0,07671
0,12416
0,15317
0,1761
0,06651
0,03392
0,09313
0,10555
0,3753
0,49228
0,09722
0,16902
0,50442
0,56986
0,28332
0,15633
0,16864
0,16298
0,57058
0,71044
0,27336
0,09491
0,09562
0,51463
0,70867
0,29535
0,07211
0,01497
0,00475
0,0045
0,00471
0,00475
0,02804
0,02691
0,02852
0,0164
0,00472
0,0047
0,00477
0,0048
0,00462
0,02739
0,02779
0,02653
0,02628
0,00463
0,00469
0,01543
0,02717
0,02699
0,02617
0,00603
0,00464
0,00466
0,00475
0,00478
0,00471
0,00459
0,14896
0,04726
0,00839
0,03196
0,03005
0,1876
0,13461
0,06123
0,02172
0,00719
0,0047
0,0047
0,00474
0,0047
0,00476
0,00466
0,00459
0,00472
0,00476
0,00469
0,01385
0,02837
0,02685
0,05765
0,08138
0,0982
0,10096
0,07546
0,07806
0,07864
0,50183
0,32207
0,03967
0,01684
0,01685
0,01731
0,02843
0,027
0,0419
0,0419
0,04795
0,0738
0,03851
0,04212
0,08972
0,09609
0,59805
0,71446
0,61798
0,18978
0,10248
0,42918
0,47155
0,24202
0,10781
0,15756
0,0864
0,08384
0,06763
0,13885
0,14068
0,54082
0,74246
0,3584
0,16243
0,16012
0,1503
0,02224
0,02663
0,02766
0,02044
0,00469
0,00459
0,00477
0,00459
0,00466
0,00466
0,00465
0,0047
0,00468
0,00463
0,00469
0,01071
0,051
0,05082
0,04816
0,03319
0,00467
0,0048
0,00467
0,00459
0,00471
0,036
0,05576
0,05224
0,05254
0,02541
0,00492
0,19511
0,03683
0,03134
0,03164
0,18283
0,03103
0,03106
0,03053
0,02694
0,0047
0,00462
0,00482
0,00466
0,00476
0,00474
0,00889
0,02703
0,02735
0,02676
0,01216
0,00475
0,00461
0,00463
0,00464
0,00475
0,02699
0,0269
0,02878
0,08441
0,1719
0,57479
0,12865
0,09926
0,09941
0,09738
0,07799
0,07621
0,07621
0,10006
0,14159
0,03444
0,07827
0,3748
0,50103
0,48146
0,55866
0,24391
0,14419
0,13497
0,17572
0,09992
0,72827
0,72823
0,12287
0,12116
0,24961
0,65017
0,47506
0,07009
0,20762
0,45771
0,29751
0,01823
0,02748
0,02666
0,04833
0,02691
0,02693
0,02608
0,0046
0,00468
0,0047
0,00466
0,00476
0,00468
0,00463
0,00459
0,00631
0,02697
0,02721
0,02786
0,01545
0,00468
0,00469
0,00474
0,02802
0,02747
0,02825
0,02699
0,00472
0,00461
0,00465
0,0047
0,01789
0,02615
0,16414
0,06288
0,16447
0,44975
0,08395
0,08867
0,10149
0,07686
0,01683
0,01642
0,03892
0,03843
0,03507
0,02717
0,02645
0,02658
0,02736
0,01585
0,00472
0,00468
0,00478
0,0046
0,00463
0,00483
0,01246
0,01796
0,01713
0,05281
0,04465
0,01605
0,17494
0,55771
0,13669
0,05223
0,00457
0,00475
0,00471
0,00462
0,00465
0,01655
0,07869
0,05169
0,08395
0,10738
0,70566
0,70647
0,11505
0,12176
0,12734
0,15625
0,6199
0,42744
0,17782
0,63932
0,59233
0,15428
0,12637
0,08131
0,56853
0,4828
0,07893
0,09191
0,07469
0,0375
0,00726
0,00463
0,00468
0,00477
0,00471
0,00469
0,02721
0,02668
0,02759
0,02741
0,00464
0,00471
0,02385
0,02734
0,02802
0,01986
0,00464
0,00468
0,00472
0,00479
0,00455
0,00465
0,00474
0,00463
0,00468
0,00466
0,02732
0,03457
0,04848
0,04833
0,1678
0,05249
0,00856
0,00851
0,00742
0,17819
0,12814
0,13376
0,10516
0,07613
0,0731
0,07622
0,07752
0,09311
0,0274
0,02715
0,0438
0,02733
0,02697
0,02795
0,00466
0,00464
0,00476
0,00484
0,00468
0,00485
0,00472
0,00463
0,01063
0,02707
0,1159
0,50726
0,08613
0,00474
0,00463
0,00474
0,02662
0,02685
0,02692
0,04936
0,02709
0,03373
0,07796
0,01901
0,03638
0,25825
0,56661
0,55521
0,2458
0,10083
0,09726
0,36747
0,48584
0,09813
0,58
0,53488
0,1758
0,48759
0,54379
0,24514
0,13064
0,14707
0,14878
0,13293
0,12673
0,12612
0,12428
0,12508
0,04436
0,0047
0,00476
0,00467
0,00474
0,00469
0,00469
0,02003
0,04889
0,04981
0,04719
0,02773
0,00457
0,00466
0,00458
0,00472
0,00486
0,00468
0,00478
0,00474
0,00461
0,00467
0,00794
0,02797
0,02677
0,04846
0,06502
0,05508
0,07718
0,20504
0,1095
0,08628
0,10818
0,11914
0,39139
0,14143
0,2757
0,08029
0,0946
0,10281
0,10258
0,27656
0,07115
0,04974
0,05057
0,32359
0,07302
0,09956
0,57637
0,38286
0,44839
0,54792
0,23191
0,09008
0,25212
0,49905
0,35502
0,051
0,10836
0,01967
0,15946
0,19239
0,07335
0,08178
0,07408
0,04874
0,03973
0,03075
0,32844
0,51214
0,67559
0,62589
0,2461
0,42421
0,64889
0,80276
0,4501
0,47053
0,39809
0,15161
0,1395
0,10874
0,09511
0,15227
0,1557
0,17522
0,18053
0,58242
0,80898
0,38131
0,17728
0,05759
0,00468
0,00472
0,00477
0,00472
0,00466
0,00471
0,0047
0,0047
0,01544
0,02633
0,02784
0,02756
0,00617
0,00464
0,00472
0,00471
0,02741
0,02653
0,02571
0,02679
0,00467
0,00467
0,0047
0,00465
0,02526
0,02705
0,02706
0,01811
0,00475
0,00477
0,0046
0,01974
0,19637
0,02418
0,02418
0,0139
0,26019
0,13244
0,13546
0,14822
0,24437
0,31327
0,51776
0,05012
